3;GUELMIM-ESSMARA
4;AGADIR SOUSS-MASSA-DRAA
5;GHARB-CHRARDA-BENI HSSEN
6;CHAOUIA-OURDIGHA
7;MARRAKECH-TANSIFT-ALHAOUZ
8;L'ORIENTALE-OUJDA
9;GRAND CASABLANCA
10;RABAT- SALE-ZEMMOUR-ZAIR
11;DOUKALA-ABDA
12;TADLA-AZILAL
13;MEKNES-TAFILALT
14;FES-BOULMANE
15;TAZA-AL HOUCEIMA-TAOUNATE
16;TANGER-TETOUAN
17;MILITAIRE
0;ETRANGERE
18;MAROC
2;LAAYOUNE-BOUJDOUR-SKIA LHAMRAA
19;AUTRE
1;OUED EDDHAB-LAGOUIRA
20;CASA-BEN M'SIK
